year,month,cumulative_sales
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
2017,8,3113000.32
